xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
-0.04	0	-0.02 -0.5	thresh	-0.02	thresh	-0.5	2	12
0	0.04	0.02 -0.5	thresh	0.02	thresh	-0.5	2	5419
0.04	0.0800000000000001	0.0600000000000001 -0.5	thresh	0.0600000000000001	thresh	-0.5	2	5521
0.0800000000000001	0.12	0.1 -0.5	thresh	0.1	thresh	-0.5	2	5623
0.12	0.16	0.14 -0.5	thresh	0.14	thresh	-0.5	2	5725
0.16	0.2	0.18 -0.5	thresh	0.18	thresh	-0.5	2	5827
0.2	0.24	0.22 -0.5	thresh	0.22	thresh	-0.5	2	5929
0.24	0.28	0.26 -0.5	thresh	0.26	thresh	-0.5	2	6031
0.28	0.32	0.3 -0.5	thresh	0.3	thresh	-0.5	2	6133
0.32	0.36	0.34 -0.5	thresh	0.34	thresh	-0.5	2	6235
0.36	0.4	0.38 -0.5	thresh	0.38	thresh	-0.5	2	6337
0.4	0.44	0.42 -0.5	thresh	0.42	thresh	-0.5	2	6439
0.44	0.48	0.46 -0.5	thresh	0.46	thresh	-0.5	2	6541
0.48	0.52	0.5 -0.5	thresh	0.5	thresh	-0.5	2	6643
0.52	0.56	0.54 -0.5	thresh	0.54	thresh	-0.5	2	6745
0.56	0.6	0.58 -0.5	thresh	0.58	thresh	-0.5	2	6847
0.6	0.64	0.62 -0.5	thresh	0.62	thresh	-0.5	2	6949
0.64	0.68	0.66 -0.5	thresh	0.66	thresh	-0.5	2	7051
0.68	0.72	0.7 -0.5	thresh	0.7	thresh	-0.5	2	7153
0.72	0.76	0.74 -0.5	thresh	0.74	thresh	-0.5	2	7255
0.76	0.8	0.78 -0.5	thresh	0.78	thresh	-0.5	2	7357
0.8	0.84	0.82 -0.5	thresh	0.82	thresh	-0.5	2	7459
0.84	0.88	0.86 -0.5	thresh	0.86	thresh	-0.5	2	7561
0.88	0.92	0.9 -0.5	thresh	0.9	thresh	-0.5	2	7663
0.92	0.96	0.94 -0.5	thresh	0.94	thresh	-0.5	2	7765
0.96	1	0.98 -0.5	thresh	0.98	thresh	-0.5	2	7867
1	1.04	1.02 -0.5	thresh	1.02	thresh	-0.5	2	7970
1.04	1.08	1.06 -0.5	thresh	1.06	thresh	-0.5	2	8072
1.08	1.12	1.1 -0.5	thresh	1.1	thresh	-0.5	2	8174
1.12	1.16	1.14 -0.5	thresh	1.14	thresh	-0.5	2	8276
1.16	1.2	1.18 -0.5	thresh	1.18	thresh	-0.5	2	8378
1.2	1.24	1.22 -0.5	thresh	1.22	thresh	-0.5	2	8480
1.24	1.28	1.26 -0.5	thresh	1.26	thresh	-0.5	2	8582
1.28	1.32	1.3 -0.5	thresh	1.3	thresh	-0.5	2	8684
1.32	1.36	1.34 -0.5	thresh	1.34	thresh	-0.5	2	8786
1.36	1.4	1.38 -0.5	thresh	1.38	thresh	-0.5	2	8888
1.4	1.44	1.42 -0.5	thresh	1.42	thresh	-0.5	2	8990
1.44	1.48	1.46 -0.5	thresh	1.46	thresh	-0.5	2	9092
1.48	1.52	1.5 -0.5	thresh	1.5	thresh	-0.5	2	9194
1.52	1.56	1.54 -0.5	thresh	1.54	thresh	-0.5	2	9296
1.56	1.6	1.58 -0.5	thresh	1.58	thresh	-0.5	2	9398
1.6	1.64	1.62 -0.5	thresh	1.62	thresh	-0.5	2	9500
1.64	1.68	1.66 -0.5	thresh	1.66	thresh	-0.5	2	9602
1.68	1.72	1.7 -0.5	thresh	1.7	thresh	-0.5	2	9704
1.72	1.76	1.74 -0.5	thresh	1.74	thresh	-0.5	2	9806
1.76	1.8	1.78 -0.5	thresh	1.78	thresh	-0.5	2	9908
1.8	1.84	1.82 -0.5	thresh	1.82	thresh	-0.5	2	10010
1.84	1.88	1.86 -0.5	thresh	1.86	thresh	-0.5	2	10112
1.88	1.92	1.9 -0.5	thresh	1.9	thresh	-0.5	2	10214
1.92	1.96	1.94 -0.5	thresh	1.94	thresh	-0.5	2	10316
1.96	2	1.98 -0.5	thresh	1.98	thresh	-0.5	2	10418
-2.12	-2.08	-2.1 -0.46	thresh	-2.1	thresh	-0.46	2	5316
-2.08	-2.04	-2.06 -0.46	thresh	-2.06	thresh	-0.46	2	5214
-2.04	-2	-2.02 -0.46	thresh	-2.02	thresh	-0.46	2	5112
-2	-1.96	-1.98 -0.46	thresh	-1.98	thresh	-0.46	2	5010
-1.96	-1.92	-1.94 -0.46	thresh	-1.94	thresh	-0.46	2	4908
-1.92	-1.88	-1.9 -0.46	thresh	-1.9	thresh	-0.46	2	4806
-1.88	-1.84	-1.86 -0.46	thresh	-1.86	thresh	-0.46	2	4704
-1.84	-1.8	-1.82 -0.46	thresh	-1.82	thresh	-0.46	2	4602
-1.8	-1.76	-1.78 -0.46	thresh	-1.78	thresh	-0.46	2	4500
-1.76	-1.72	-1.74 -0.46	thresh	-1.74	thresh	-0.46	2	4398
-1.72	-1.68	-1.7 -0.46	thresh	-1.7	thresh	-0.46	2	4296
-1.68	-1.64	-1.66 -0.46	thresh	-1.66	thresh	-0.46	2	4194
-1.64	-1.6	-1.62 -0.46	thresh	-1.62	thresh	-0.46	2	4092
-1.6	-1.56	-1.58 -0.46	thresh	-1.58	thresh	-0.46	2	3990
-1.56	-1.52	-1.54 -0.46	thresh	-1.54	thresh	-0.46	2	3888
-1.52	-1.48	-1.5 -0.46	thresh	-1.5	thresh	-0.46	2	3786
-1.48	-1.44	-1.46 -0.46	thresh	-1.46	thresh	-0.46	2	3684
-1.44	-1.4	-1.42 -0.46	thresh	-1.42	thresh	-0.46	2	3582
-1.4	-1.36	-1.38 -0.46	thresh	-1.38	thresh	-0.46	2	3480
-1.36	-1.32	-1.34 -0.46	thresh	-1.34	thresh	-0.46	2	3378
-1.32	-1.28	-1.3 -0.46	thresh	-1.3	thresh	-0.46	2	3276
-1.28	-1.24	-1.26 -0.46	thresh	-1.26	thresh	-0.46	2	3174
-1.24	-1.2	-1.22 -0.46	thresh	-1.22	thresh	-0.46	2	3072
-1.2	-1.16	-1.18 -0.46	thresh	-1.18	thresh	-0.46	2	2970
-1.16	-1.12	-1.14 -0.46	thresh	-1.14	thresh	-0.46	2	2868
-1.12	-1.08	-1.1 -0.46	thresh	-1.1	thresh	-0.46	2	2766
-1.08	-1.04	-1.06 -0.46	thresh	-1.06	thresh	-0.46	2	2664
-1.04	-1	-1.02 -0.46	thresh	-1.02	thresh	-0.46	2	2562
-1	-0.96	-0.98 -0.46	thresh	-0.98	thresh	-0.46	2	2460
-0.96	-0.92	-0.94 -0.46	thresh	-0.94	thresh	-0.46	2	2358
-0.92	-0.88	-0.9 -0.46	thresh	-0.9	thresh	-0.46	2	2256
-0.88	-0.84	-0.86 -0.46	thresh	-0.86	thresh	-0.46	2	2154
-0.84	-0.8	-0.82 -0.46	thresh	-0.82	thresh	-0.46	2	2052
-0.8	-0.76	-0.78 -0.46	thresh	-0.78	thresh	-0.46	2	1950
-0.76	-0.72	-0.74 -0.46	thresh	-0.74	thresh	-0.46	2	1848
-0.72	-0.68	-0.7 -0.46	thresh	-0.7	thresh	-0.46	2	1746
-0.68	-0.64	-0.66 -0.46	thresh	-0.66	thresh	-0.46	2	1644
-0.64	-0.6	-0.62 -0.46	thresh	-0.62	thresh	-0.46	2	1542
-0.6	-0.56	-0.58 -0.46	thresh	-0.58	thresh	-0.46	2	1440
-0.56	-0.52	-0.54 -0.46	thresh	-0.54	thresh	-0.46	2	1338
-0.52	-0.48	-0.5 -0.46	thresh	-0.5	thresh	-0.46	2	1236
-0.48	-0.44	1	thresh	-0.46	thresh	-0.46	2	7957
-0.44	-0.4	-0.42 -0.46	thresh	-0.42	thresh	-0.46	2	1031
-0.4	-0.36	-0.38 -0.46	thresh	-0.38	thresh	-0.46	2	929
-0.36	-0.32	-0.34 -0.46	thresh	-0.34	thresh	-0.46	2	827
-0.32	-0.28	-0.3 -0.46	thresh	-0.3	thresh	-0.46	2	725
-0.28	-0.24	-0.26 -0.46	thresh	-0.26	thresh	-0.46	2	623
-0.24	-0.2	-0.22 -0.46	thresh	-0.22	thresh	-0.46	2	521
-0.2	-0.16	-0.18 -0.46	thresh	-0.18	thresh	-0.46	2	419
-0.16	-0.12	-0.14 -0.46	thresh	-0.14	thresh	-0.46	2	317
-0.12	-0.0800000000000001	-0.1 -0.46	thresh	-0.1	thresh	-0.46	2	215
-0.0800000000000001	-0.04	-0.0600000000000001 -0.46	thresh	-0.0600000000000001	thresh	-0.46	2	113
-0.04	0	-0.02 -0.46	thresh	-0.02	thresh	-0.46	2	11
0	0.04	0.02 -0.46	thresh	0.02	thresh	-0.46	2	5418
0.04	0.0800000000000001	0.0600000000000001 -0.46	thresh	0.0600000000000001	thresh	-0.46	2	5520
0.0800000000000001	0.12	0.1 -0.46	thresh	0.1	thresh	-0.46	2	5622
0.12	0.16	0.14 -0.46	thresh	0.14	thresh	-0.46	2	5724
0.16	0.2	0.18 -0.46	thresh	0.18	thresh	-0.46	2	5826
0.2	0.24	0.22 -0.46	thresh	0.22	thresh	-0.46	2	5928
0.24	0.28	0.26 -0.46	thresh	0.26	thresh	-0.46	2	6030
0.28	0.32	0.3 -0.46	thresh	0.3	thresh	-0.46	2	6132
0.32	0.36	0.34 -0.46	thresh	0.34	thresh	-0.46	2	6234
0.36	0.4	0.38 -0.46	thresh	0.38	thresh	-0.46	2	6336
0.4	0.44	0.42 -0.46	thresh	0.42	thresh	-0.46	2	6438
0.44	0.48	0.46 -0.46	thresh	0.46	thresh	-0.46	2	6540
0.48	0.52	0.5 -0.46	thresh	0.5	thresh	-0.46	2	6642
0.52	0.56	0.54 -0.46	thresh	0.54	thresh	-0.46	2	6744
0.56	0.6	0.58 -0.46	thresh	0.58	thresh	-0.46	2	6846
0.6	0.64	0.62 -0.46	thresh	0.62	thresh	-0.46	2	6948
0.64	0.68	0.66 -0.46	thresh	0.66	thresh	-0.46	2	7050
0.68	0.72	0.7 -0.46	thresh	0.7	thresh	-0.46	2	7152
0.72	0.76	0.74 -0.46	thresh	0.74	thresh	-0.46	2	7254
0.76	0.8	0.78 -0.46	thresh	0.78	thresh	-0.46	2	7356
0.8	0.84	0.82 -0.46	thresh	0.82	thresh	-0.46	2	7458
0.84	0.88	0.86 -0.46	thresh	0.86	thresh	-0.46	2	7560
0.88	0.92	0.9 -0.46	thresh	0.9	thresh	-0.46	2	7662
0.92	0.96	0.94 -0.46	thresh	0.94	thresh	-0.46	2	7764
0.96	1	0.98 -0.46	thresh	0.98	thresh	-0.46	2	7866
1	1.04	1.02 -0.46	thresh	1.02	thresh	-0.46	2	7969
1.04	1.08	1.06 -0.46	thresh	1.06	thresh	-0.46	2	8071
1.08	1.12	1.1 -0.46	thresh	1.1	thresh	-0.46	2	8173
1.12	1.16	1.14 -0.46	thresh	1.14	thresh	-0.46	2	8275
1.16	1.2	1.18 -0.46	thresh	1.18	thresh	-0.46	2	8377
1.2	1.24	1.22 -0.46	thresh	1.22	thresh	-0.46	2	8479
1.24	1.28	1.26 -0.46	thresh	1.26	thresh	-0.46	2	8581
1.28	1.32	1.3 -0.46	thresh	1.3	thresh	-0.46	2	8683
1.32	1.36	1.34 -0.46	thresh	1.34	thresh	-0.46	2	8785
1.36	1.4	1.38 -0.46	thresh	1.38	thresh	-0.46	2	8887
1.4	1.44	1.42 -0.46	thresh	1.42	thresh	-0.46	2	8989
1.44	1.48	1.46 -0.46	thresh	1.46	thresh	-0.46	2	9091
1.48	1.52	1.5 -0.46	thresh	1.5	thresh	-0.46	2	9193
1.52	1.56	1.54 -0.46	thresh	1.54	thresh	-0.46	2	9295
1.56	1.6	1.58 -0.46	thresh	1.58	thresh	-0.46	2	9397
1.6	1.64	1.62 -0.46	thresh	1.62	thresh	-0.46	2	9499
1.64	1.68	1.66 -0.46	thresh	1.66	thresh	-0.46	2	9601
1.68	1.72	1.7 -0.46	thresh	1.7	thresh	-0.46	2	9703
1.72	1.76	1.74 -0.46	thresh	1.74	thresh	-0.46	2	9805
1.76	1.8	1.78 -0.46	thresh	1.78	thresh	-0.46	2	9907
1.8	1.84	1.82 -0.46	thresh	1.82	thresh	-0.46	2	10009
1.84	1.88	1.86 -0.46	thresh	1.86	thresh	-0.46	2	10111
1.88	1.92	1.9 -0.46	thresh	1.9	thresh	-0.46	2	10213
1.92	1.96	1.94 -0.46	thresh	1.94	thresh	-0.46	2	10315
1.96	2	1.98 -0.46	thresh	1.98	thresh	-0.46	2	10417
-2.12	-2.08	-2.1 -0.42	thresh	-2.1	thresh	-0.42	2	5315
-2.08	-2.04	-2.06 -0.42	thresh	-2.06	thresh	-0.42	2	5213
-2.04	-2	-2.02 -0.42	thresh	-2.02	thresh	-0.42	2	5111
-2	-1.96	-1.98 -0.42	thresh	-1.98	thresh	-0.42	2	5009
-1.96	-1.92	-1.94 -0.42	thresh	-1.94	thresh	-0.42	2	4907
-1.92	-1.88	-1.9 -0.42	thresh	-1.9	thresh	-0.42	2	4805
-1.88	-1.84	-1.86 -0.42	thresh	-1.86	thresh	-0.42	2	4703
-1.84	-1.8	-1.82 -0.42	thresh	-1.82	thresh	-0.42	2	4601
-1.8	-1.76	-1.78 -0.42	thresh	-1.78	thresh	-0.42	2	4499
-1.76	-1.72	-1.74 -0.42	thresh	-1.74	thresh	-0.42	2	4397
-1.72	-1.68	-1.7 -0.42	thresh	-1.7	thresh	-0.42	2	4295
-1.68	-1.64	-1.66 -0.42	thresh	-1.66	thresh	-0.42	2	4193
-1.64	-1.6	-1.62 -0.42	thresh	-1.62	thresh	-0.42	2	4091
-1.6	-1.56	-1.58 -0.42	thresh	-1.58	thresh	-0.42	2	3989
-1.56	-1.52	-1.54 -0.42	thresh	-1.54	thresh	-0.42	2	3887
-1.52	-1.48	-1.5 -0.42	thresh	-1.5	thresh	-0.42	2	3785
-1.48	-1.44	-1.46 -0.42	thresh	-1.46	thresh	-0.42	2	3683
-1.44	-1.4	-1.42 -0.42	thresh	-1.42	thresh	-0.42	2	3581
-1.4	-1.36	-1.38 -0.42	thresh	-1.38	thresh	-0.42	2	3479
-1.36	-1.32	-1.34 -0.42	thresh	-1.34	thresh	-0.42	2	3377
-1.32	-1.28	-1.3 -0.42	thresh	-1.3	thresh	-0.42	2	3275
-1.28	-1.24	-1.26 -0.42	thresh	-1.26	thresh	-0.42	2	3173
-1.24	-1.2	-1.22 -0.42	thresh	-1.22	thresh	-0.42	2	3071
-1.2	-1.16	-1.18 -0.42	thresh	-1.18	thresh	-0.42	2	2969
-1.16	-1.12	-1.14 -0.42	thresh	-1.14	thresh	-0.42	2	2867
-1.12	-1.08	-1.1 -0.42	thresh	-1.1	thresh	-0.42	2	2765
-1.08	-1.04	-1.06 -0.42	thresh	-1.06	thresh	-0.42	2	2663
-1.04	-1	-1.02 -0.42	thresh	-1.02	thresh	-0.42	2	2561
-1	-0.96	-0.98 -0.42	thresh	-0.98	thresh	-0.42	2	2459
-0.96	-0.92	-0.94 -0.42	thresh	-0.94	thresh	-0.42	2	2357
-0.92	-0.88	-0.9 -0.42	thresh	-0.9	thresh	-0.42	2	2255
-0.88	-0.84	-0.86 -0.42	thresh	-0.86	thresh	-0.42	2	2153
-0.84	-0.8	-0.82 -0.42	thresh	-0.82	thresh	-0.42	2	2051
-0.8	-0.76	-0.78 -0.42	thresh	-0.78	thresh	-0.42	2	1949
-0.76	-0.72	-0.74 -0.42	thresh	-0.74	thresh	-0.42	2	1847
-0.72	-0.68	-0.7 -0.42	thresh	-0.7	thresh	-0.42	2	1745
-0.68	-0.64	-0.66 -0.42	thresh	-0.66	thresh	-0.42	2	1643
-0.64	-0.6	-0.62 -0.42	thresh	-0.62	thresh	-0.42	2	1541
-0.6	-0.56	-0.58 -0.42	thresh	-0.58	thresh	-0.42	2	1439
-0.56	-0.52	-0.54 -0.42	thresh	-0.54	thresh	-0.42	2	1337
-0.52	-0.48	-0.5 -0.42	thresh	-0.5	thresh	-0.42	2	1235
-0.48	-0.44	-0.46 -0.42	thresh	-0.46	thresh	-0.42	2	1133
-0.44	-0.4	1	thresh	-0.42	thresh	-0.42	2	7957
-0.4	-0.36	-0.38 -0.42	thresh	-0.38	thresh	-0.42	2	928
-0.36	-0.32	-0.34 -0.42	thresh	-0.34	thresh	-0.42	2	826
-0.32	-0.28	-0.3 -0.42	thresh	-0.3	thresh	-0.42	2	724
-0.28	-0.24	-0.26 -0.42	thresh	-0.26	thresh	-0.42	2	622
-0.24	-0.2	-0.22 -0.42	thresh	-0.22	thresh	-0.42	2	520
-0.2	-0.16	-0.18 -0.42	thresh	-0.18	thresh	-0.42	2	418
-0.16	-0.12	-0.14 -0.42	thresh	-0.14	thresh	-0.42	2	316
-0.12	-0.0800000000000001	-0.1 -0.42	thresh	-0.1	thresh	-0.42	2	214
-0.0800000000000001	-0.04	-0.0600000000000001 -0.42	thresh	-0.0600000000000001	thresh	-0.42	2	112
-0.04	0	-0.02 -0.42	thresh	-0.02	thresh	-0.42	2	10
0	0.04	0.02 -0.42	thresh	0.02	thresh	-0.42	2	5417
0.04	0.0800000000000001	0.0600000000000001 -0.42	thresh	0.0600000000000001	thresh	-0.42	2	5519
0.0800000000000001	0.12	0.1 -0.42	thresh	0.1	thresh	-0.42	2	5621
0.12	0.16	0.14 -0.42	thresh	0.14	thresh	-0.42	2	5723
0.16	0.2	0.18 -0.42	thresh	0.18	thresh	-0.42	2	5825
0.2	0.24	0.22 -0.42	thresh	0.22	thresh	-0.42	2	5927
0.24	0.28	0.26 -0.42	thresh	0.26	thresh	-0.42	2	6029
0.28	0.32	0.3 -0.42	thresh	0.3	thresh	-0.42	2	6131
0.32	0.36	0.34 -0.42	thresh	0.34	thresh	-0.42	2	6233
0.36	0.4	0.38 -0.42	thresh	0.38	thresh	-0.42	2	6335
0.4	0.44	0.42 -0.42	thresh	0.42	thresh	-0.42	2	6437
0.44	0.48	0.46 -0.42	thresh	0.46	thresh	-0.42	2	6539
0.48	0.52	0.5 -0.42	thresh	0.5	thresh	-0.42	2	6641
0.52	0.56	0.54 -0.42	thresh	0.54	thresh	-0.42	2	6743
0.56	0.6	0.58 -0.42	thresh	0.58	thresh	-0.42	2	6845
0.6	0.64	0.62 -0.42	thresh	0.62	thresh	-0.42	2	6947
0.64	0.68	0.66 -0.42	thresh	0.66	thresh	-0.42	2	7049
0.68	0.72	0.7 -0.42	thresh	0.7	thresh	-0.42	2	7151
0.72	0.76	0.74 -0.42	thresh	0.74	thresh	-0.42	2	7253
0.76	0.8	0.78 -0.42	thresh	0.78	thresh	-0.42	2	7355
0.8	0.84	0.82 -0.42	thresh	0.82	thresh	-0.42	2	7457
0.84	0.88	0.86 -0.42	thresh	0.86	thresh	-0.42	2	7559
0.88	0.92	0.9 -0.42	thresh	0.9	thresh	-0.42	2	7661
0.92	0.96	0.94 -0.42	thresh	0.94	thresh	-0.42	2	7763
0.96	1	0.98 -0.42	thresh	0.98	thresh	-0.42	2	7865
1	1.04	1.02 -0.42	thresh	1.02	thresh	-0.42	2	7968
1.04	1.08	1.06 -0.42	thresh	1.06	thresh	-0.42	2	8070
1.08	1.12	1.1 -0.42	thresh	1.1	thresh	-0.42	2	8172
1.12	1.16	1.14 -0.42	thresh	1.14	thresh	-0.42	2	8274
1.16	1.2	1.18 -0.42	thresh	1.18	thresh	-0.42	2	8376
1.2	1.24	1.22 -0.42	thresh	1.22	thresh	-0.42	2	8478
1.24	1.28	1.26 -0.42	thresh	1.26	thresh	-0.42	2	8580
1.28	1.32	1.3 -0.42	thresh	1.3	thresh	-0.42	2	8682
1.32	1.36	1.34 -0.42	thresh	1.34	thresh	-0.42	2	8784
1.36	1.4	1.38 -0.42	thresh	1.38	thresh	-0.42	2	8886
1.4	1.44	1.42 -0.42	thresh	1.42	thresh	-0.42	2	8988
1.44	1.48	1.46 -0.42	thresh	1.46	thresh	-0.42	2	9090
1.48	1.52	1.5 -0.42	thresh	1.5	thresh	-0.42	2	9192
1.52	1.56	1.54 -0.42	thresh	1.54	thresh	-0.42	2	9294
1.56	1.6	1.58 -0.42	thresh	1.58	thresh	-0.42	2	9396
1.6	1.64	1.62 -0.42	thresh	1.62	thresh	-0.42	2	9498
1.64	1.68	1.66 -0.42	thresh	1.66	thresh	-0.42	2	9600
1.68	1.72	1.7 -0.42	thresh	1.7	thresh	-0.42	2	9702
1.72	1.76	1.74 -0.42	thresh	1.74	thresh	-0.42	2	9804
1.76	1.8	1.78 -0.42	thresh	1.78	thresh	-0.42	2	9906
1.8	1.84	1.82 -0.42	thresh	1.82	thresh	-0.42	2	10008
1.84	1.88	1.86 -0.42	thresh	1.86	thresh	-0.42	2	10110
1.88	1.92	1.9 -0.42	thresh	1.9	thresh	-0.42	2	10212
1.92	1.96	1.94 -0.42	thresh	1.94	thresh	-0.42	2	10314
1.96	2	1.98 -0.42	thresh	1.98	thresh	-0.42	2	10416
-2.12	-2.08	-2.1 -0.38	thresh	-2.1	thresh	-0.38	2	5314
-2.08	-2.04	-2.06 -0.38	thresh	-2.06	thresh	-0.38	2	5212
-2.04	-2	-2.02 -0.38	thresh	-2.02	thresh	-0.38	2	5110
-2	-1.96	-1.98 -0.38	thresh	-1.98	thresh	-0.38	2	5008
-1.96	-1.92	-1.94 -0.38	thresh	-1.94	thresh	-0.38	2	4906
-1.92	-1.88	-1.9 -0.38	thresh	-1.9	thresh	-0.38	2	4804
-1.88	-1.84	-1.86 -0.38	thresh	-1.86	thresh	-0.38	2	4702
-1.84	-1.8	-1.82 -0.38	thresh	-1.82	thresh	-0.38	2	4600
-1.8	-1.76	-1.78 -0.38	thresh	-1.78	thresh	-0.38	2	4498
-1.76	-1.72	-1.74 -0.38	thresh	-1.74	thresh	-0.38	2	4396
-1.72	-1.68	-1.7 -0.38	thresh	-1.7	thresh	-0.38	2	4294
-1.68	-1.64	-1.66 -0.38	thresh	-1.66	thresh	-0.38	2	4192
-1.64	-1.6	-1.62 -0.38	thresh	-1.62	thresh	-0.38	2	4090
-1.6	-1.56	-1.58 -0.38	thresh	-1.58	thresh	-0.38	2	3988
-1.56	-1.52	-1.54 -0.38	thresh	-1.54	thresh	-0.38	2	3886
-1.52	-1.48	-1.5 -0.38	thresh	-1.5	thresh	-0.38	2	3784
-1.48	-1.44	-1.46 -0.38	thresh	-1.46	thresh	-0.38	2	3682
-1.44	-1.4	-1.42 -0.38	thresh	-1.42	thresh	-0.38	2	3580
-1.4	-1.36	-1.38 -0.38	thresh	-1.38	thresh	-0.38	2	3478
-1.36	-1.32	-1.34 -0.38	thresh	-1.34	thresh	-0.38	2	3376
-1.32	-1.28	-1.3 -0.38	thresh	-1.3	thresh	-0.38	2	3274
-1.28	-1.24	-1.26 -0.38	thresh	-1.26	thresh	-0.38	2	3172
-1.24	-1.2	-1.22 -0.38	thresh	-1.22	thresh	-0.38	2	3070
-1.2	-1.16	-1.18 -0.38	thresh	-1.18	thresh	-0.38	2	2968
-1.16	-1.12	-1.14 -0.38	thresh	-1.14	thresh	-0.38	2	2866
-1.12	-1.08	-1.1 -0.38	thresh	-1.1	thresh	-0.38	2	2764
-1.08	-1.04	-1.06 -0.38	thresh	-1.06	thresh	-0.38	2	2662
-1.04	-1	-1.02 -0.38	thresh	-1.02	thresh	-0.38	2	2560
-1	-0.96	-0.98 -0.38	thresh	-0.98	thresh	-0.38	2	2458
-0.96	-0.92	-0.94 -0.38	thresh	-0.94	thresh	-0.38	2	2356
-0.92	-0.88	-0.9 -0.38	thresh	-0.9	thresh	-0.38	2	2254
-0.88	-0.84	-0.86 -0.38	thresh	-0.86	thresh	-0.38	2	2152
-0.84	-0.8	-0.82 -0.38	thresh	-0.82	thresh	-0.38	2	2050
-0.8	-0.76	-0.78 -0.38	thresh	-0.78	thresh	-0.38	2	1948
-0.76	-0.72	-0.74 -0.38	thresh	-0.74	thresh	-0.38	2	1846
-0.72	-0.68	-0.7 -0.38	thresh	-0.7	thresh	-0.38	2	1744
-0.68	-0.64	-0.66 -0.38	thresh	-0.66	thresh	-0.38	2	1642
-0.64	-0.6	-0.62 -0.38	thresh	-0.62	thresh	-0.38	2	1540
-0.6	-0.56	-0.58 -0.38	thresh	-0.58	thresh	-0.38	2	1438
-0.56	-0.52	-0.54 -0.38	thresh	-0.54	thresh	-0.38	2	1336
-0.52	-0.48	-0.5 -0.38	thresh	-0.5	thresh	-0.38	2	1234
-0.48	-0.44	-0.46 -0.38	thresh	-0.46	thresh	-0.38	2	1132
-0.44	-0.4	-0.42 -0.38	thresh	-0.42	thresh	-0.38	2	1030
-0.4	-0.36	1	thresh	-0.38	thresh	-0.38	2	7957
-0.36	-0.32	-0.34 -0.38	thresh	-0.34	thresh	-0.38	2	825
-0.32	-0.28	-0.3 -0.38	thresh	-0.3	thresh	-0.38	2	723
-0.28	-0.24	-0.26 -0.38	thresh	-0.26	thresh	-0.38	2	621
-0.24	-0.2	-0.22 -0.38	thresh	-0.22	thresh	-0.38	2	519
-0.2	-0.16	-0.18 -0.38	thresh	-0.18	thresh	-0.38	2	417
-0.16	-0.12	-0.14 -0.38	thresh	-0.14	thresh	-0.38	2	315
-0.12	-0.0800000000000001	-0.1 -0.38	thresh	-0.1	thresh	-0.38	2	213
-0.0800000000000001	-0.04	-0.0600000000000001 -0.38	thresh	-0.0600000000000001	thresh	-0.38	2	111
-0.04	0	-0.02 -0.38	thresh	-0.02	thresh	-0.38	2	9
0	0.04	0.02 -0.38	thresh	0.02	thresh	-0.38	2	5416
0.04	0.0800000000000001	0.0600000000000001 -0.38	thresh	0.0600000000000001	thresh	-0.38	2	5518
0.0800000000000001	0.12	0.1 -0.38	thresh	0.1	thresh	-0.38	2	5620
0.12	0.16	0.14 -0.38	thresh	0.14	thresh	-0.38	2	5722
0.16	0.2	0.18 -0.38	thresh	0.18	thresh	-0.38	2	5824
0.2	0.24	0.22 -0.38	thresh	0.22	thresh	-0.38	2	5926
0.24	0.28	0.26 -0.38	thresh	0.26	thresh	-0.38	2	6028
0.28	0.32	0.3 -0.38	thresh	0.3	thresh	-0.38	2	6130
0.32	0.36	0.34 -0.38	thresh	0.34	thresh	-0.38	2	6232
0.36	0.4	0.38 -0.38	thresh	0.38	thresh	-0.38	2	6334
0.4	0.44	0.42 -0.38	thresh	0.42	thresh	-0.38	2	6436
0.44	0.48	0.46 -0.38	thresh	0.46	thresh	-0.38	2	6538
0.48	0.52	0.5 -0.38	thresh	0.5	thresh	-0.38	2	6640
0.52	0.56	0.54 -0.38	thresh	0.54	thresh	-0.38	2	6742
0.56	0.6	0.58 -0.38	thresh	0.58	thresh	-0.38	2	6844
0.6	0.64	0.62 -0.38	thresh	0.62	thresh	-0.38	2	6946
0.64	0.68	0.66 -0.38	thresh	0.66	thresh	-0.38	2	7048
0.68	0.72	0.7 -0.38	thresh	0.7	thresh	-0.38	2	7150
0.72	0.76	0.74 -0.38	thresh	0.74	thresh	-0.38	2	7252
0.76	0.8	0.78 -0.38	thresh	0.78	thresh	-0.38	2	7354
0.8	0.84	0.82 -0.38	thresh	0.82	thresh	-0.38	2	7456
0.84	0.88	0.86 -0.38	thresh	0.86	thresh	-0.38	2	7558
0.88	0.92	0.9 -0.38	thresh	0.9	thresh	-0.38	2	7660
0.92	0.96	0.94 -0.38	thresh	0.94	thresh	-0.38	2	7762
0.96	1	0.98 -0.38	thresh	0.98	thresh	-0.38	2	7864
1	1.04	1.02 -0.38	thresh	1.02	thresh	-0.38	2	7967
1.04	1.08	1.06 -0.38	thresh	1.06	thresh	-0.38	2	8069
1.08	1.12	1.1 -0.38	thresh	1.1	thresh	-0.38	2	8171
1.12	1.16	1.14 -0.38	thresh	1.14	thresh	-0.38	2	8273
1.16	1.2	1.18 -0.38	thresh	1.18	thresh	-0.38	2	8375
