xmin	xmax	key	showSelected1	showSelected2	PANEL	group
-1.40356727267594	-0.903567272675943	infinite	infinite	-1.94	7	2
-1.36356727267594	-0.863567272675942	infinite	infinite	-1.9	7	2
-1.32356727267594	-0.823567272675943	infinite	infinite	-1.86	7	2
-1.28356727267594	-0.783567272675942	infinite	infinite	-1.82	7	2
-1.24356727267594	-0.743567272675942	infinite	infinite	-1.78	7	2
-1.20356727267594	-0.703567272675943	infinite	infinite	-1.74	7	2
-1.16356727267594	-0.663567272675943	infinite	infinite	-1.7	7	2
-1.12356727267594	-0.623567272675943	infinite	infinite	-1.66	7	2
-1.08356727267594	-0.583567272675943	infinite	infinite	-1.62	7	2
-1.04356727267594	-0.543567272675942	infinite	infinite	-1.58	7	2
-1.00356727267594	-0.503567272675942	infinite	infinite	-1.54	7	2
-0.963567272675942	-0.463567272675942	infinite	infinite	-1.5	7	2
-0.941313370696244	-0.441313370696244	finite	finite	-2.1	7	1
-0.923567272675942	-0.423567272675942	infinite	infinite	-1.46	7	2
-0.901313370696244	-0.401313370696244	finite	finite	-2.06	7	1
-0.883567272675942	-0.383567272675942	infinite	infinite	-1.42	7	2
-0.861313370696244	-0.361313370696243	finite	finite	-2.02	7	1
-0.843567272675942	-0.343567272675942	infinite	infinite	-1.38	7	2
-0.821313370696243	-0.321313370696243	finite	finite	-1.98	7	1
-0.803567272675942	-0.303567272675942	infinite	infinite	-1.34	7	2
-0.781313370696244	-0.281313370696244	finite	finite	-1.94	7	1
-0.763567272675942	-0.263567272675942	infinite	infinite	-1.3	7	2
-0.741313370696244	-0.241313370696244	finite	finite	-1.9	7	1
-0.723567272675943	-0.223567272675943	infinite	infinite	-1.26	7	2
-0.701313370696244	-0.201313370696244	finite	finite	-1.86	7	1
-0.683567272675943	-0.183567272675943	infinite	infinite	-1.22	7	2
-0.661313370696244	-0.161313370696244	finite	finite	-1.82	7	1
-0.643567272675942	-0.143567272675943	infinite	infinite	-1.18	7	2
-0.621313370696243	-0.121313370696243	finite	finite	-1.78	7	1
-0.603567272675942	-0.103567272675942	infinite	infinite	-1.14	7	2
-0.581313370696244	-0.0813133706962437	finite	finite	-1.74	7	1
-0.563567272675942	-0.0635672726759424	infinite	infinite	-1.1	7	2
-0.541313370696244	-0.0413133706962436	finite	finite	-1.7	7	1
-0.523567272675942	-0.0235672726759424	infinite	infinite	-1.06	7	2
-0.501313370696244	-0.0013133706962436	finite	finite	-1.66	7	1
-0.483567272675942	0.0164327273240577	infinite	infinite	-1.02	7	2
-0.461313370696244	0.0386866293037564	finite	finite	-1.62	7	1
-0.443567272675942	0.0564327273240577	infinite	infinite	-0.98	7	2
-0.421313370696244	0.0786866293037565	finite	finite	-1.58	7	1
-0.403567272675943	0.0964327273240575	infinite	infinite	-0.94	7	2
-0.381313370696244	0.118686629303757	finite	finite	-1.54	7	1
-0.363567272675942	0.136432727324058	infinite	infinite	-0.9	7	2
-0.341313370696243	0.158686629303757	finite	finite	-1.5	7	1
-0.323567272675942	0.176432727324058	infinite	infinite	-0.86	7	2
-0.301313370696243	0.198686629303757	finite	finite	-1.46	7	1
-0.283567272675942	0.216432727324058	infinite	infinite	-0.82	7	2
-0.261313370696243	0.238686629303757	finite	finite	-1.42	7	1
-0.243567272675942	0.256432727324058	infinite	infinite	-0.78	7	2
-0.221313370696244	0.278686629303756	finite	finite	-1.38	7	1
-0.203567272675942	0.296432727324058	infinite	infinite	-0.74	7	2
-0.181313370696244	0.318686629303756	finite	finite	-1.34	7	1
-0.163567272675942	0.336432727324058	infinite	infinite	-0.7	7	2
-0.141313370696244	0.358686629303757	finite	finite	-1.3	7	1
-0.123567272675942	0.376432727324058	infinite	infinite	-0.66	7	2
-0.101313370696244	0.398686629303756	finite	finite	-1.26	7	1
-0.0835672726759425	0.416432727324058	infinite	infinite	-0.62	7	2
-0.0613133706962437	0.438686629303756	finite	finite	-1.22	7	1
-0.0435672726759424	0.456432727324058	infinite	infinite	-0.58	7	2
-0.0213133706962436	0.478686629303756	finite	finite	-1.18	7	1
-0.00356727267594237	0.496432727324058	infinite	infinite	-0.54	7	2
0.0186866293037564	0.518686629303756	finite	finite	-1.14	7	1
0.0364327273240577	0.536432727324058	infinite	infinite	-0.5	7	2
0.0586866293037565	0.558686629303757	finite	finite	-1.1	7	1
0.0764327273240577	0.576432727324058	infinite	infinite	-0.46	7	2
0.0986866293037565	0.598686629303757	finite	finite	-1.06	7	1
0.116432727324058	0.616432727324058	infinite	infinite	-0.42	7	2
0.138686629303757	0.638686629303757	finite	finite	-1.02	7	1
0.156432727324058	0.656432727324058	infinite	infinite	-0.38	7	2
0.178686629303757	0.678686629303757	finite	finite	-0.98	7	1
0.196432727324058	0.696432727324058	infinite	infinite	-0.34	7	2
0.218686629303756	0.718686629303756	finite	finite	-0.94	7	1
0.236432727324058	0.736432727324058	infinite	infinite	-0.3	7	2
0.258686629303756	0.758686629303757	finite	finite	-0.9	7	1
0.276432727324058	0.776432727324058	infinite	infinite	-0.26	7	2
0.298686629303756	0.798686629303757	finite	finite	-0.86	7	1
0.316432727324058	0.816432727324058	infinite	infinite	-0.22	7	2
0.338686629303757	0.838686629303757	finite	finite	-0.82	7	1
0.356432727324058	0.856432727324058	infinite	infinite	-0.18	7	2
0.378686629303757	0.878686629303757	finite	finite	-0.78	7	1
0.396432727324058	0.896432727324058	infinite	infinite	-0.14	7	2
0.418686629303757	0.918686629303757	finite	finite	-0.74	7	1
0.436432727324058	0.936432727324058	infinite	infinite	-0.1	7	2
0.458686629303757	0.958686629303757	finite	finite	-0.7	7	1
0.476432727324058	0.976432727324058	infinite	infinite	-0.0600000000000001	7	2
0.498686629303756	0.998686629303756	finite	finite	-0.66	7	1
0.516432727324058	1.01643272732406	infinite	infinite	-0.02	7	2
0.538686629303756	1.03868662930376	finite	finite	-0.62	7	1
0.556432727324058	1.05643272732406	infinite	infinite	0.02	7	2
0.578686629303757	1.07868662930376	finite	finite	-0.58	7	1
0.596432727324058	1.09643272732406	infinite	infinite	0.0600000000000001	7	2
0.618686629303757	1.11868662930376	finite	finite	-0.54	7	1
0.636432727324058	1.13643272732406	infinite	infinite	0.1	7	2
0.636432727324058	1.13643272732406	infinite	infinite	0.1	7	2
0.658686629303757	1.15868662930376	finite	finite	-0.5	7	1
0.676432727324058	1.17643272732406	infinite	infinite	0.14	7	2
0.698686629303757	1.19868662930376	finite	finite	-0.46	7	1
0.716432727324058	1.21643272732406	infinite	infinite	0.18	7	2
0.738686629303756	1.23868662930376	finite	finite	-0.42	7	1
0.756432727324057	1.25643272732406	infinite	infinite	0.22	7	2
0.778686629303756	1.27868662930376	finite	finite	-0.38	7	1
0.796432727324057	1.29643272732406	infinite	infinite	0.26	7	2
0.818686629303756	1.31868662930376	finite	finite	-0.34	7	1
0.836432727324057	1.33643272732406	infinite	infinite	0.3	7	2
0.858686629303757	1.35868662930376	finite	finite	-0.3	7	1
0.876432727324058	1.37643272732406	infinite	infinite	0.34	7	2
0.898686629303757	1.39868662930376	finite	finite	-0.26	7	1
0.916432727324058	1.41643272732406	infinite	infinite	0.38	7	2
0.938686629303757	1.43868662930376	finite	finite	-0.22	7	1
0.956432727324058	1.45643272732406	infinite	infinite	0.42	7	2
0.978686629303756	1.47868662930376	finite	finite	-0.18	7	1
0.996432727324058	1.49643272732406	infinite	infinite	0.46	7	2
1.01868662930376	1.51868662930376	finite	finite	-0.14	7	1
1.03643272732406	1.53643272732406	infinite	infinite	0.5	7	2
1.05868662930376	1.55868662930376	finite	finite	-0.1	7	1
1.07643272732406	1.57643272732406	infinite	infinite	0.54	7	2
1.09868662930376	1.59868662930376	finite	finite	-0.0600000000000001	7	1
1.11643272732406	1.61643272732406	infinite	infinite	0.58	7	2
1.13868662930376	1.63868662930376	finite	finite	-0.02	7	1
1.15643272732406	1.65643272732406	infinite	infinite	0.62	7	2
1.17868662930376	1.67868662930376	finite	finite	0.02	7	1
1.19643272732406	1.69643272732406	infinite	infinite	0.66	7	2
1.21868662930376	1.71868662930376	finite	finite	0.0600000000000001	7	1
1.23643272732406	1.73643272732406	infinite	infinite	0.7	7	2
1.25868662930376	1.75868662930376	finite	finite	0.1	7	1
1.27643272732406	1.77643272732406	infinite	infinite	0.74	7	2
1.29868662930376	1.79868662930376	finite	finite	0.14	7	1
1.31643272732406	1.81643272732406	infinite	infinite	0.78	7	2
1.33868662930376	1.83868662930376	finite	finite	0.18	7	1
1.35643272732406	1.85643272732406	infinite	infinite	0.82	7	2
1.37868662930376	1.87868662930376	finite	finite	0.22	7	1
1.39643272732406	1.89643272732406	infinite	infinite	0.86	7	2
1.41868662930376	1.91868662930376	finite	finite	0.26	7	1
1.43643272732406	1.93643272732406	infinite	infinite	0.9	7	2
1.45868662930376	1.95868662930376	finite	finite	0.3	7	1
1.47643272732406	1.97643272732406	infinite	infinite	0.94	7	2
1.49868662930376	1.99868662930376	finite	finite	0.34	7	1
1.51643272732406	2.01643272732406	infinite	infinite	0.98	7	2
1.53868662930376	2.03868662930376	finite	finite	0.38	7	1
1.55643272732406	2.05643272732406	infinite	infinite	1.02	7	2
1.57868662930376	2.07868662930376	finite	finite	0.42	7	1
1.59643272732406	2.09643272732406	infinite	infinite	1.06	7	2
1.61868662930376	2.11868662930376	finite	finite	0.46	7	1
1.63643272732406	2.13643272732406	infinite	infinite	1.1	7	2
1.65868662930376	2.15868662930376	finite	finite	0.5	7	1
1.67643272732406	2.17643272732406	infinite	infinite	1.14	7	2
1.69868662930376	2.19868662930376	finite	finite	0.54	7	1
1.71643272732406	2.21643272732406	infinite	infinite	1.18	7	2
1.73868662930376	2.23868662930376	finite	finite	0.58	7	1
1.75643272732406	2.25643272732406	infinite	infinite	1.22	7	2
1.77868662930376	2.27868662930376	finite	finite	0.62	7	1
1.79643272732406	2.29643272732406	infinite	infinite	1.26	7	2
1.81868662930376	2.31868662930376	finite	finite	0.66	7	1
1.83643272732406	2.33643272732406	infinite	infinite	1.3	7	2
1.85868662930376	2.35868662930376	finite	finite	0.7	7	1
1.87643272732406	2.37643272732406	infinite	infinite	1.34	7	2
1.89868662930376	2.39868662930376	finite	finite	0.74	7	1
1.91643272732406	2.41643272732406	infinite	infinite	1.38	7	2
1.93868662930376	2.43868662930376	finite	finite	0.78	7	1
1.95643272732406	2.45643272732406	infinite	infinite	1.42	7	2
1.97868662930376	2.47868662930376	finite	finite	0.82	7	1
1.99643272732406	2.49643272732406	infinite	infinite	1.46	7	2
2.01868662930376	2.51868662930376	finite	finite	0.86	7	1
2.03643272732406	2.53643272732406	infinite	infinite	1.5	7	2
2.05868662930376	2.55868662930376	finite	finite	0.9	7	1
2.07643272732406	2.57643272732406	infinite	infinite	1.54	7	2
2.09868662930376	2.59868662930376	finite	finite	0.94	7	1
2.11643272732406	2.61643272732406	infinite	infinite	1.58	7	2
2.13868662930376	2.63868662930376	finite	finite	0.98	7	1
2.15643272732406	2.65643272732406	infinite	infinite	1.62	7	2
2.17868662930376	2.67868662930376	finite	finite	1.02	7	1
2.19643272732406	2.69643272732406	infinite	infinite	1.66	7	2
2.21868662930376	2.71868662930376	finite	finite	1.06	7	1
2.23643272732406	2.73643272732406	infinite	infinite	1.7	7	2
2.25868662930376	2.75868662930376	finite	finite	1.1	7	1
2.27643272732406	2.77643272732406	infinite	infinite	1.74	7	2
2.29868662930376	2.79868662930376	finite	finite	1.14	7	1
2.31643272732406	2.81643272732406	infinite	infinite	1.78	7	2
2.33868662930376	2.83868662930376	finite	finite	1.18	7	1
2.35643272732406	2.85643272732406	infinite	infinite	1.82	7	2
2.37868662930376	2.87868662930376	finite	finite	1.22	7	1
2.39643272732406	2.89643272732406	infinite	infinite	1.86	7	2
2.41868662930376	2.91868662930376	finite	finite	1.26	7	1
2.43643272732406	2.93643272732406	infinite	infinite	1.9	7	2
2.45868662930376	2.95868662930376	finite	finite	1.3	7	1
2.47643272732406	2.97643272732406	infinite	infinite	1.94	7	2
2.49868662930376	2.99868662930376	finite	finite	1.34	7	1
2.51643272732406	3.01643272732406	infinite	infinite	1.98	7	2
2.53868662930376	3.03868662930376	finite	finite	1.38	7	1
2.57868662930376	3.07868662930376	finite	finite	1.42	7	1
2.61868662930376	3.11868662930376	finite	finite	1.46	7	1
2.65868662930376	3.15868662930376	finite	finite	1.5	7	1
2.69868662930376	3.19868662930376	finite	finite	1.54	7	1
2.73868662930376	3.23868662930376	finite	finite	1.58	7	1
2.77868662930376	3.27868662930376	finite	finite	1.62	7	1
2.81868662930376	3.31868662930376	finite	finite	1.66	7	1
2.85868662930376	3.35868662930376	finite	finite	1.7	7	1
2.89868662930376	3.39868662930376	finite	finite	1.74	7	1
2.93868662930376	3.43868662930376	finite	finite	1.78	7	1
2.97868662930376	3.47868662930376	finite	finite	1.82	7	1
3.01868662930376	3.51868662930376	finite	finite	1.86	7	1
3.05868662930376	3.55868662930376	finite	finite	1.9	7	1
3.09868662930376	3.59868662930376	finite	finite	1.94	7	1
3.13868662930376	3.63868662930376	finite	finite	1.98	7	1
-3.90578371477536	-3.40578371477536	infinite	infinite	-2.1	8	2
-3.86578371477536	-3.36578371477536	infinite	infinite	-2.06	8	2
-3.82578371477536	-3.32578371477536	infinite	infinite	-2.02	8	2
-3.78578371477536	-3.28578371477536	infinite	infinite	-1.98	8	2
-3.74578371477536	-3.24578371477536	infinite	infinite	-1.94	8	2
-3.70578371477536	-3.20578371477536	infinite	infinite	-1.9	8	2
-3.66578371477536	-3.16578371477536	infinite	infinite	-1.86	8	2
-3.62578371477536	-3.12578371477536	infinite	infinite	-1.82	8	2
-3.58578371477536	-3.08578371477536	infinite	infinite	-1.78	8	2
-3.54578371477536	-3.04578371477536	infinite	infinite	-1.74	8	2
-3.50578371477536	-3.00578371477536	infinite	infinite	-1.7	8	2
-3.46578371477536	-2.96578371477536	infinite	infinite	-1.66	8	2
-3.42578371477536	-2.92578371477536	infinite	infinite	-1.62	8	2
-3.38578371477536	-2.88578371477536	infinite	infinite	-1.58	8	2
-3.34578371477536	-2.84578371477536	infinite	infinite	-1.54	8	2
-3.30578371477536	-2.80578371477536	infinite	infinite	-1.5	8	2
-3.26578371477536	-2.76578371477536	infinite	infinite	-1.46	8	2
-3.22578371477536	-2.72578371477536	infinite	infinite	-1.42	8	2
-3.18578371477536	-2.68578371477536	infinite	infinite	-1.38	8	2
-3.16466670881222	-2.66466670881222	finite	finite	-2.1	8	1
-3.14578371477536	-2.64578371477536	infinite	infinite	-1.34	8	2
-3.12466670881222	-2.62466670881222	finite	finite	-2.06	8	1
-3.10578371477536	-2.60578371477536	infinite	infinite	-1.3	8	2
-3.08466670881222	-2.58466670881222	finite	finite	-2.02	8	1
-3.06578371477536	-2.56578371477536	infinite	infinite	-1.26	8	2
-3.04466670881222	-2.54466670881222	finite	finite	-1.98	8	1
-3.02578371477536	-2.52578371477536	infinite	infinite	-1.22	8	2
-3.00466670881222	-2.50466670881222	finite	finite	-1.94	8	1
-2.98578371477536	-2.48578371477536	infinite	infinite	-1.18	8	2
-2.96466670881222	-2.46466670881222	finite	finite	-1.9	8	1
-2.94578371477536	-2.44578371477536	infinite	infinite	-1.14	8	2
-2.92466670881222	-2.42466670881222	finite	finite	-1.86	8	1
-2.90578371477536	-2.40578371477536	infinite	infinite	-1.1	8	2
-2.88466670881222	-2.38466670881222	finite	finite	-1.82	8	1
-2.86578371477536	-2.36578371477536	infinite	infinite	-1.06	8	2
-2.84466670881222	-2.34466670881222	finite	finite	-1.78	8	1
-2.82578371477536	-2.32578371477536	infinite	infinite	-1.02	8	2
-2.80466670881222	-2.30466670881222	finite	finite	-1.74	8	1
-2.78578371477536	-2.28578371477536	infinite	infinite	-0.98	8	2
-2.76466670881222	-2.26466670881222	finite	finite	-1.7	8	1
-2.74578371477536	-2.24578371477536	infinite	infinite	-0.94	8	2
-2.72466670881222	-2.22466670881222	finite	finite	-1.66	8	1
-2.70578371477536	-2.20578371477536	infinite	infinite	-0.9	8	2
-2.68466670881222	-2.18466670881222	finite	finite	-1.62	8	1
-2.66578371477536	-2.16578371477536	infinite	infinite	-0.86	8	2
-2.64466670881222	-2.14466670881222	finite	finite	-1.58	8	1
-2.62578371477536	-2.12578371477536	infinite	infinite	-0.82	8	2
-2.60466670881222	-2.10466670881222	finite	finite	-1.54	8	1
-2.58578371477536	-2.08578371477536	infinite	infinite	-0.78	8	2
-2.56466670881222	-2.06466670881222	finite	finite	-1.5	8	1
-2.54578371477536	-2.04578371477536	infinite	infinite	-0.74	8	2
-2.52466670881222	-2.02466670881222	finite	finite	-1.46	8	1
-2.50578371477536	-2.00578371477536	infinite	infinite	-0.7	8	2
-2.48466670881222	-1.98466670881222	finite	finite	-1.42	8	1
-2.46578371477536	-1.96578371477536	infinite	infinite	-0.66	8	2
-2.44466670881222	-1.94466670881222	finite	finite	-1.38	8	1
-2.42578371477536	-1.92578371477536	infinite	infinite	-0.62	8	2
-2.40466670881222	-1.90466670881222	finite	finite	-1.34	8	1
-2.38578371477536	-1.88578371477536	infinite	infinite	-0.58	8	2
-2.36466670881222	-1.86466670881222	finite	finite	-1.3	8	1
-2.34578371477536	-1.84578371477536	infinite	infinite	-0.54	8	2
-2.32466670881222	-1.82466670881222	finite	finite	-1.26	8	1
-2.30578371477536	-1.80578371477536	infinite	infinite	-0.5	8	2
-2.28466670881222	-1.78466670881222	finite	finite	-1.22	8	1
-2.26578371477536	-1.76578371477536	infinite	infinite	-0.46	8	2
-2.24466670881222	-1.74466670881222	finite	finite	-1.18	8	1
-2.22578371477536	-1.72578371477536	infinite	infinite	-0.42	8	2
-2.20466670881222	-1.70466670881222	finite	finite	-1.14	8	1
-2.18578371477536	-1.68578371477536	infinite	infinite	-0.38	8	2
-2.16466670881222	-1.66466670881222	finite	finite	-1.1	8	1
-2.14578371477536	-1.64578371477536	infinite	infinite	-0.34	8	2
-2.12466670881222	-1.62466670881222	finite	finite	-1.06	8	1
-2.10578371477536	-1.60578371477536	infinite	infinite	-0.3	8	2
-2.08466670881222	-1.58466670881222	finite	finite	-1.02	8	1
-2.06578371477536	-1.56578371477536	infinite	infinite	-0.26	8	2
-2.04466670881222	-1.54466670881222	finite	finite	-0.98	8	1
-2.02578371477536	-1.52578371477536	infinite	infinite	-0.22	8	2
-2.00466670881222	-1.50466670881222	finite	finite	-0.94	8	1
-1.98578371477536	-1.48578371477536	infinite	infinite	-0.18	8	2
-1.96466670881222	-1.46466670881222	finite	finite	-0.9	8	1
-1.94578371477536	-1.44578371477536	infinite	infinite	-0.14	8	2
-1.92466670881222	-1.42466670881222	finite	finite	-0.86	8	1
-1.90578371477536	-1.40578371477536	infinite	infinite	-0.1	8	2
-1.88466670881222	-1.38466670881222	finite	finite	-0.82	8	1
-1.86578371477536	-1.36578371477536	infinite	infinite	-0.0600000000000001	8	2
-1.84466670881222	-1.34466670881222	finite	finite	-0.78	8	1
-1.82578371477536	-1.32578371477536	infinite	infinite	-0.02	8	2
-1.80466670881222	-1.30466670881222	finite	finite	-0.74	8	1
-1.78578371477536	-1.28578371477536	infinite	infinite	0.02	8	2
-1.76466670881222	-1.26466670881222	finite	finite	-0.7	8	1
-1.74578371477536	-1.24578371477536	infinite	infinite	0.0600000000000001	8	2
-1.72466670881222	-1.22466670881222	finite	finite	-0.66	8	1
-1.70578371477536	-1.20578371477536	infinite	infinite	0.1	8	2
-1.70578371477536	-1.20578371477536	infinite	infinite	0.1	8	2
-1.68466670881222	-1.18466670881222	finite	finite	-0.62	8	1
-1.66578371477536	-1.16578371477536	infinite	infinite	0.14	8	2
-1.64466670881222	-1.14466670881222	finite	finite	-0.58	8	1
-1.62578371477536	-1.12578371477536	infinite	infinite	0.18	8	2
-1.60466670881222	-1.10466670881222	finite	finite	-0.54	8	1
-1.58578371477536	-1.08578371477536	infinite	infinite	0.22	8	2
-1.56466670881222	-1.06466670881222	finite	finite	-0.5	8	1
-1.54578371477536	-1.04578371477536	infinite	infinite	0.26	8	2
-1.52466670881222	-1.02466670881222	finite	finite	-0.46	8	1
-1.50578371477536	-1.00578371477536	infinite	infinite	0.3	8	2
-1.48466670881222	-0.98466670881222	finite	finite	-0.42	8	1
-1.46578371477536	-0.965783714775361	infinite	infinite	0.34	8	2
-1.44466670881222	-0.94466670881222	finite	finite	-0.38	8	1
-1.42578371477536	-0.925783714775361	infinite	infinite	0.38	8	2
-1.40466670881222	-0.90466670881222	finite	finite	-0.34	8	1
-1.38578371477536	-0.885783714775361	infinite	infinite	0.42	8	2
-1.36466670881222	-0.86466670881222	finite	finite	-0.3	8	1
-1.34578371477536	-0.845783714775361	infinite	infinite	0.46	8	2
-1.32466670881222	-0.82466670881222	finite	finite	-0.26	8	1
-1.30578371477536	-0.80578371477536	infinite	infinite	0.5	8	2
-1.28466670881222	-0.78466670881222	finite	finite	-0.22	8	1
-1.26578371477536	-0.76578371477536	infinite	infinite	0.54	8	2
-1.24466670881222	-0.74466670881222	finite	finite	-0.18	8	1
-1.22578371477536	-0.72578371477536	infinite	infinite	0.58	8	2
-1.20466670881222	-0.70466670881222	finite	finite	-0.14	8	1
-1.18578371477536	-0.68578371477536	infinite	infinite	0.62	8	2
-1.16466670881222	-0.66466670881222	finite	finite	-0.1	8	1
-1.14578371477536	-0.64578371477536	infinite	infinite	0.66	8	2
-1.12466670881222	-0.62466670881222	finite	finite	-0.0600000000000001	8	1
-1.10578371477536	-0.60578371477536	infinite	infinite	0.7	8	2
-1.08466670881222	-0.58466670881222	finite	finite	-0.02	8	1
-1.06578371477536	-0.565783714775361	infinite	infinite	0.74	8	2
-1.04466670881222	-0.54466670881222	finite	finite	0.02	8	1
-1.02578371477536	-0.525783714775361	infinite	infinite	0.78	8	2
-1.00466670881222	-0.50466670881222	finite	finite	0.0600000000000001	8	1
-0.98578371477536	-0.485783714775361	infinite	infinite	0.82	8	2
-0.96466670881222	-0.46466670881222	finite	finite	0.1	8	1
-0.94578371477536	-0.44578371477536	infinite	infinite	0.86	8	2
-0.92466670881222	-0.42466670881222	finite	finite	0.14	8	1
-0.90578371477536	-0.40578371477536	infinite	infinite	0.9	8	2
-0.88466670881222	-0.38466670881222	finite	finite	0.18	8	1
-0.86578371477536	-0.36578371477536	infinite	infinite	0.94	8	2
-0.84466670881222	-0.34466670881222	finite	finite	0.22	8	1
-0.82578371477536	-0.32578371477536	infinite	infinite	0.98	8	2
-0.80466670881222	-0.30466670881222	finite	finite	0.26	8	1
-0.78578371477536	-0.28578371477536	infinite	infinite	1.02	8	2
-0.76466670881222	-0.26466670881222	finite	finite	0.3	8	1
-0.74578371477536	-0.24578371477536	infinite	infinite	1.06	8	2
-0.72466670881222	-0.22466670881222	finite	finite	0.34	8	1
-0.70578371477536	-0.20578371477536	infinite	infinite	1.1	8	2
-0.68466670881222	-0.18466670881222	finite	finite	0.38	8	1
-0.66578371477536	-0.16578371477536	infinite	infinite	1.14	8	2
-0.64466670881222	-0.14466670881222	finite	finite	0.42	8	1
-0.62578371477536	-0.12578371477536	infinite	infinite	1.18	8	2
-0.60466670881222	-0.10466670881222	finite	finite	0.46	8	1
-0.58578371477536	-0.0857837147753602	infinite	infinite	1.22	8	2
-0.56466670881222	-0.0646667088122201	finite	finite	0.5	8	1
-0.545783714775361	-0.0457837147753606	infinite	infinite	1.26	8	2
-0.52466670881222	-0.0246667088122201	finite	finite	0.54	8	1
-0.505783714775361	-0.00578371477536055	infinite	infinite	1.3	8	2
-0.48466670881222	0.0153332911877799	finite	finite	0.58	8	1
-0.465783714775361	0.0342162852246395	infinite	infinite	1.34	8	2
-0.44466670881222	0.05533329118778	finite	finite	0.62	8	1
-0.425783714775361	0.0742162852246395	infinite	infinite	1.38	8	2
-0.40466670881222	0.09533329118778	finite	finite	0.66	8	1
-0.38578371477536	0.11421628522464	infinite	infinite	1.42	8	2
-0.36466670881222	0.13533329118778	finite	finite	0.7	8	1
-0.34578371477536	0.15421628522464	infinite	infinite	1.46	8	2
-0.32466670881222	0.17533329118778	finite	finite	0.74	8	1
-0.30578371477536	0.19421628522464	infinite	infinite	1.5	8	2
-0.28466670881222	0.21533329118778	finite	finite	0.78	8	1
-0.26578371477536	0.23421628522464	infinite	infinite	1.54	8	2
-0.24466670881222	0.25533329118778	finite	finite	0.82	8	1
-0.22578371477536	0.27421628522464	infinite	infinite	1.58	8	2
-0.20466670881222	0.29533329118778	finite	finite	0.86	8	1
-0.18578371477536	0.31421628522464	infinite	infinite	1.62	8	2
-0.16466670881222	0.33533329118778	finite	finite	0.9	8	1
-0.14578371477536	0.35421628522464	infinite	infinite	1.66	8	2
-0.12466670881222	0.37533329118778	finite	finite	0.94	8	1
-0.10578371477536	0.39421628522464	infinite	infinite	1.7	8	2
-0.0846667088122202	0.41533329118778	finite	finite	0.98	8	1
-0.0657837147753606	0.434216285224639	infinite	infinite	1.74	8	2
-0.0446667088122201	0.45533329118778	finite	finite	1.02	8	1
-0.0257837147753606	0.47421628522464	infinite	infinite	1.78	8	2
-0.00466670881222009	0.49533329118778	finite	finite	1.06	8	1
0.0142162852246395	0.51421628522464	infinite	infinite	1.82	8	2
0.0353332911877799	0.53533329118778	finite	finite	1.1	8	1
0.0542162852246395	0.55421628522464	infinite	infinite	1.86	8	2
0.07533329118778	0.57533329118778	finite	finite	1.14	8	1
0.0942162852246395	0.59421628522464	infinite	infinite	1.9	8	2
0.11533329118778	0.61533329118778	finite	finite	1.18	8	1
0.13421628522464	0.63421628522464	infinite	infinite	1.94	8	2
0.15533329118778	0.65533329118778	finite	finite	1.22	8	1
0.17421628522464	0.67421628522464	infinite	infinite	1.98	8	2
0.19533329118778	0.69533329118778	finite	finite	1.26	8	1
0.23533329118778	0.73533329118778	finite	finite	1.3	8	1
0.27533329118778	0.77533329118778	finite	finite	1.34	8	1
0.31533329118778	0.81533329118778	finite	finite	1.38	8	1
0.35533329118778	0.85533329118778	finite	finite	1.42	8	1
0.39533329118778	0.89533329118778	finite	finite	1.46	8	1
0.43533329118778	0.93533329118778	finite	finite	1.5	8	1
0.47533329118778	0.97533329118778	finite	finite	1.54	8	1
0.51533329118778	1.01533329118778	finite	finite	1.58	8	1
0.55533329118778	1.05533329118778	finite	finite	1.62	8	1
0.59533329118778	1.09533329118778	finite	finite	1.66	8	1
0.63533329118778	1.13533329118778	finite	finite	1.7	8	1
0.67533329118778	1.17533329118778	finite	finite	1.74	8	1
0.71533329118778	1.21533329118778	finite	finite	1.78	8	1
0.75533329118778	1.25533329118778	finite	finite	1.82	8	1
0.79533329118778	1.29533329118778	finite	finite	1.86	8	1
0.83533329118778	1.33533329118778	finite	finite	1.9	8	1
0.87533329118778	1.37533329118778	finite	finite	1.94	8	1
0.91533329118778	1.41533329118778	finite	finite	1.98	8	1
